PART_NM_EN,Age,duration_censoring(day),Survial,Failure
CLOTH V-PACKING,OLD,118.000,0.8979,0.1021
CLOTH V-PACKING,OLD,119.000,0.8970,0.1030
CLOTH V-PACKING,OLD,120.000,0.8965,0.1035
CLOTH V-PACKING,OLD,121.000,0.8960,0.1040
CLOTH V-PACKING,OLD,122.000,0.8951,0.1049
CLOTH V-PACKING,OLD,123.000,0.8947,0.1053
CLOTH V-PACKING,OLD,125.000,0.8937,0.1063
CLOTH V-PACKING,OLD,126.000,0.8905,0.1095
CLOTH V-PACKING,OLD,127.000,0.8901,0.1099
CLOTH V-PACKING,OLD,128.000,0.8896,0.1104
CLOTH V-PACKING,OLD,130.000,0.8878,0.1122
CLOTH V-PACKING,OLD,131.000,0.8864,0.1136
CLOTH V-PACKING,OLD,132.000,0.8850,0.1150
CLOTH V-PACKING,OLD,133.000,0.8832,0.1168
CLOTH V-PACKING,OLD,134.000,0.8813,0.1187
CLOTH V-PACKING,OLD,135.000,0.8804,0.1196
CLOTH V-PACKING,OLD,136.000,0.8790,0.1210
CLOTH V-PACKING,OLD,137.000,0.8786,0.1214
CLOTH V-PACKING,OLD,138.000,0.8767,0.1233
CLOTH V-PACKING,OLD,139.000,0.8749,0.1251
CLOTH V-PACKING,OLD,141.000,0.8744,0.1256
CLOTH V-PACKING,OLD,142.000,0.8740,0.1260
CLOTH V-PACKING,OLD,143.000,0.8730,0.1270
CLOTH V-PACKING,OLD,145.000,0.8717,0.1283
CLOTH V-PACKING,OLD,147.000,0.8694,0.1306
CLOTH V-PACKING,OLD,148.000,0.8684,0.1316
CLOTH V-PACKING,OLD,149.000,0.8666,0.1334
CLOTH V-PACKING,OLD,151.000,0.8638,0.1362
CLOTH V-PACKING,OLD,152.000,0.8629,0.1371
CLOTH V-PACKING,OLD,153.000,0.8615,0.1385
CLOTH V-PACKING,OLD,154.000,0.8606,0.1394
CLOTH V-PACKING,OLD,155.000,0.8579,0.1421
CLOTH V-PACKING,OLD,156.000,0.8574,0.1426
CLOTH V-PACKING,OLD,157.000,0.8565,0.1435
CLOTH V-PACKING,OLD,158.000,0.8556,0.1444
CLOTH V-PACKING,OLD,159.000,0.8542,0.1458
CLOTH V-PACKING,OLD,160.000,0.8528,0.1472
CLOTH V-PACKING,OLD,161.000,0.8519,0.1481
CLOTH V-PACKING,OLD,162.000,0.8500,0.1500
CLOTH V-PACKING,OLD,163.000,0.8482,0.1518
CLOTH V-PACKING,OLD,164.000,0.8477,0.1523
CLOTH V-PACKING,OLD,165.000,0.8464,0.1536
CLOTH V-PACKING,OLD,166.000,0.8436,0.1564
CLOTH V-PACKING,OLD,167.000,0.8431,0.1569
CLOTH V-PACKING,OLD,168.000,0.8422,0.1578
CLOTH V-PACKING,OLD,169.000,0.8408,0.1592
CLOTH V-PACKING,OLD,170.000,0.8399,0.1601
CLOTH V-PACKING,OLD,171.000,0.8395,0.1605
CLOTH V-PACKING,OLD,173.000,0.8390,0.1610
CLOTH V-PACKING,OLD,174.000,0.8385,0.1615
CLOTH V-PACKING,OLD,175.000,0.8367,0.1633
CLOTH V-PACKING,OLD,176.000,0.8362,0.1638
CLOTH V-PACKING,OLD,177.000,0.8358,0.1642
CLOTH V-PACKING,OLD,178.000,0.8335,0.1665
CLOTH V-PACKING,OLD,179.000,0.8307,0.1693
CLOTH V-PACKING,OLD,180.000,0.8303,0.1697
CLOTH V-PACKING,OLD,182.000,0.8293,0.1707
CLOTH V-PACKING,OLD,183.000,0.8275,0.1725
CLOTH V-PACKING,OLD,185.000,0.8266,0.1734
CLOTH V-PACKING,OLD,186.000,0.8261,0.1739
CLOTH V-PACKING,OLD,187.000,0.8252,0.1748
CLOTH V-PACKING,OLD,188.000,0.8243,0.1757
CLOTH V-PACKING,OLD,189.000,0.8234,0.1766
CLOTH V-PACKING,OLD,190.000,0.8229,0.1771
CLOTH V-PACKING,OLD,191.000,0.8224,0.1776
CLOTH V-PACKING,OLD,192.000,0.8220,0.1780
CLOTH V-PACKING,OLD,193.000,0.8201,0.1799
CLOTH V-PACKING,OLD,194.000,0.8197,0.1803
CLOTH V-PACKING,OLD,195.000,0.8174,0.1826
CLOTH V-PACKING,OLD,196.000,0.8169,0.1831
CLOTH V-PACKING,OLD,197.000,0.8160,0.1840
CLOTH V-PACKING,OLD,198.000,0.8155,0.1845
CLOTH V-PACKING,OLD,199.000,0.8142,0.1858
CLOTH V-PACKING,OLD,201.000,0.8128,0.1872
CLOTH V-PACKING,OLD,202.000,0.8114,0.1886
CLOTH V-PACKING,OLD,203.000,0.8105,0.1895
CLOTH V-PACKING,OLD,205.000,0.8096,0.1904
CLOTH V-PACKING,OLD,206.000,0.8091,0.1909
CLOTH V-PACKING,OLD,207.000,0.8082,0.1918
CLOTH V-PACKING,OLD,208.000,0.8077,0.1923
CLOTH V-PACKING,OLD,209.000,0.8063,0.1937
CLOTH V-PACKING,OLD,210.000,0.8054,0.1946
CLOTH V-PACKING,OLD,211.000,0.8040,0.1960
CLOTH V-PACKING,OLD,212.000,0.8022,0.1978
CLOTH V-PACKING,OLD,213.000,0.8013,0.1987
CLOTH V-PACKING,OLD,214.000,0.8004,0.1996
CLOTH V-PACKING,OLD,215.000,0.7981,0.2019
CLOTH V-PACKING,OLD,216.000,0.7967,0.2033
CLOTH V-PACKING,OLD,217.000,0.7958,0.2042
CLOTH V-PACKING,OLD,218.000,0.7939,0.2061
CLOTH V-PACKING,OLD,219.000,0.7921,0.2079
CLOTH V-PACKING,OLD,220.000,0.7916,0.2084
CLOTH V-PACKING,OLD,221.000,0.7902,0.2098
CLOTH V-PACKING,OLD,222.000,0.7875,0.2125
CLOTH V-PACKING,OLD,224.000,0.7843,0.2157
CLOTH V-PACKING,OLD,225.000,0.7806,0.2194
CLOTH V-PACKING,OLD,226.000,0.7801,0.2199
CLOTH V-PACKING,OLD,227.000,0.7769,0.2231
CLOTH V-PACKING,OLD,228.000,0.7760,0.2240
CLOTH V-PACKING,OLD,229.000,0.7741,0.2259
CLOTH V-PACKING,OLD,230.000,0.7732,0.2268
CLOTH V-PACKING,OLD,231.000,0.7718,0.2282
CLOTH V-PACKING,OLD,232.000,0.7709,0.2291
CLOTH V-PACKING,OLD,233.000,0.7705,0.2295
CLOTH V-PACKING,OLD,234.000,0.7695,0.2305
CLOTH V-PACKING,OLD,236.000,0.7682,0.2318
CLOTH V-PACKING,OLD,237.000,0.7668,0.2332
CLOTH V-PACKING,OLD,238.000,0.7663,0.2337
CLOTH V-PACKING,OLD,239.000,0.7654,0.2346
CLOTH V-PACKING,OLD,240.000,0.7636,0.2364
CLOTH V-PACKING,OLD,241.000,0.7613,0.2387
CLOTH V-PACKING,OLD,242.000,0.7603,0.2397
CLOTH V-PACKING,OLD,243.000,0.7576,0.2424
CLOTH V-PACKING,OLD,244.000,0.7567,0.2433
CLOTH V-PACKING,OLD,245.000,0.7553,0.2447
CLOTH V-PACKING,OLD,246.000,0.7548,0.2452
CLOTH V-PACKING,OLD,248.000,0.7530,0.2470
CLOTH V-PACKING,OLD,249.000,0.7525,0.2475
CLOTH V-PACKING,OLD,250.000,0.7521,0.2479
CLOTH V-PACKING,OLD,251.000,0.7507,0.2493
CLOTH V-PACKING,OLD,252.000,0.7502,0.2498
CLOTH V-PACKING,OLD,253.000,0.7493,0.2507
CLOTH V-PACKING,OLD,255.000,0.7479,0.2521
CLOTH V-PACKING,OLD,256.000,0.7475,0.2525
CLOTH V-PACKING,OLD,257.000,0.7470,0.2530
CLOTH V-PACKING,OLD,258.000,0.7452,0.2548
CLOTH V-PACKING,OLD,259.000,0.7443,0.2557
CLOTH V-PACKING,OLD,260.000,0.7424,0.2576
CLOTH V-PACKING,OLD,261.000,0.7420,0.2580
CLOTH V-PACKING,OLD,262.000,0.7406,0.2594
CLOTH V-PACKING,OLD,263.000,0.7401,0.2599
CLOTH V-PACKING,OLD,264.000,0.7383,0.2617
CLOTH V-PACKING,OLD,265.000,0.7378,0.2622
CLOTH V-PACKING,OLD,266.000,0.7374,0.2626
CLOTH V-PACKING,OLD,269.000,0.7369,0.2631
CLOTH V-PACKING,OLD,270.000,0.7355,0.2645
CLOTH V-PACKING,OLD,271.000,0.7337,0.2663
CLOTH V-PACKING,OLD,272.000,0.7332,0.2668
CLOTH V-PACKING,OLD,275.000,0.7323,0.2677
CLOTH V-PACKING,OLD,276.000,0.7318,0.2682
CLOTH V-PACKING,OLD,277.000,0.7300,0.2700
CLOTH V-PACKING,OLD,278.000,0.7291,0.2709
CLOTH V-PACKING,OLD,279.000,0.7286,0.2714
CLOTH V-PACKING,OLD,280.000,0.7277,0.2723
CLOTH V-PACKING,OLD,281.000,0.7249,0.2751
CLOTH V-PACKING,OLD,282.000,0.7236,0.2764
CLOTH V-PACKING,OLD,283.000,0.7231,0.2769
CLOTH V-PACKING,OLD,284.000,0.7217,0.2783
CLOTH V-PACKING,OLD,285.000,0.7213,0.2787
CLOTH V-PACKING,OLD,286.000,0.7203,0.2797
CLOTH V-PACKING,OLD,287.000,0.7199,0.2801
CLOTH V-PACKING,OLD,288.000,0.7190,0.2810
CLOTH V-PACKING,OLD,290.000,0.7185,0.2815
CLOTH V-PACKING,OLD,291.000,0.7180,0.2820
CLOTH V-PACKING,OLD,292.000,0.7176,0.2824
CLOTH V-PACKING,OLD,293.000,0.7162,0.2838
CLOTH V-PACKING,OLD,294.000,0.7139,0.2861
CLOTH V-PACKING,OLD,295.000,0.7130,0.2870
CLOTH V-PACKING,OLD,296.000,0.7125,0.2875
CLOTH V-PACKING,OLD,297.000,0.7116,0.2884
CLOTH V-PACKING,OLD,298.000,0.7111,0.2889
CLOTH V-PACKING,OLD,299.000,0.7102,0.2898
CLOTH V-PACKING,OLD,300.000,0.7093,0.2907
CLOTH V-PACKING,OLD,301.000,0.7088,0.2912
CLOTH V-PACKING,OLD,303.000,0.7070,0.2930
CLOTH V-PACKING,OLD,305.000,0.7056,0.2944
CLOTH V-PACKING,OLD,306.000,0.7047,0.2953
CLOTH V-PACKING,OLD,307.000,0.7042,0.2958
CLOTH V-PACKING,OLD,309.000,0.7033,0.2967
CLOTH V-PACKING,OLD,310.000,0.7029,0.2971
CLOTH V-PACKING,OLD,315.000,0.7024,0.2976
CLOTH V-PACKING,OLD,316.000,0.7019,0.2981
CLOTH V-PACKING,OLD,317.000,0.7015,0.2985
CLOTH V-PACKING,OLD,320.000,0.7006,0.2994
CLOTH V-PACKING,OLD,325.000,0.7001,0.2999
CLOTH V-PACKING,OLD,329.000,0.6996,0.3004
CLOTH V-PACKING,OLD,331.000,0.6992,0.3008
CLOTH V-PACKING,OLD,333.000,0.6987,0.3013
CLOTH V-PACKING,OLD,334.000,0.6983,0.3017
CLOTH V-PACKING,OLD,339.000,0.6978,0.3022
CLOTH V-PACKING,OLD,340.000,0.6969,0.3031
CLOTH V-PACKING,OLD,345.000,0.6964,0.3036
CLOTH V-PACKING,OLD,349.000,0.6960,0.3040
CLOTH V-PACKING,OLD,351.000,0.6955,0.3045
CLOTH V-PACKING,OLD,355.000,0.6950,0.3050
CLOTH V-PACKING,OLD,362.000,0.6946,0.3054
CLOTH V-PACKING,OLD,363.000,0.6941,0.3059
CLOTH V-PACKING,OLD,365.000,0.6932,0.3068
CLOTH V-PACKING,OLD,367.000,0.6927,0.3073
CLOTH V-PACKING,OLD,373.000,0.6918,0.3082
CLOTH V-PACKING,OLD,376.000,0.6914,0.3086
CLOTH V-PACKING,OLD,377.000,0.6900,0.3100
CLOTH V-PACKING,OLD,379.000,0.6895,0.3105
CLOTH V-PACKING,OLD,381.000,0.6891,0.3109
CLOTH V-PACKING,OLD,383.000,0.6886,0.3114
CLOTH V-PACKING,OLD,385.000,0.6877,0.3123
CLOTH V-PACKING,OLD,388.000,0.6872,0.3128
CLOTH V-PACKING,OLD,389.000,0.6868,0.3132
CLOTH V-PACKING,OLD,390.000,0.6854,0.3146
CLOTH V-PACKING,OLD,391.000,0.6849,0.3151
CLOTH V-PACKING,OLD,393.000,0.6845,0.3155
CLOTH V-PACKING,OLD,394.000,0.6840,0.3160
CLOTH V-PACKING,OLD,397.000,0.6835,0.3165
CLOTH V-PACKING,OLD,398.000,0.6831,0.3169
CLOTH V-PACKING,OLD,399.000,0.6826,0.3174
CLOTH V-PACKING,OLD,400.000,0.6817,0.3183
CLOTH V-PACKING,OLD,402.000,0.6808,0.3192
CLOTH V-PACKING,OLD,403.000,0.6803,0.3197
CLOTH V-PACKING,OLD,404.000,0.6794,0.3206
CLOTH V-PACKING,OLD,405.000,0.6785,0.3215
CLOTH V-PACKING,OLD,406.000,0.6776,0.3224
CLOTH V-PACKING,OLD,407.000,0.6771,0.3229
CLOTH V-PACKING,OLD,408.000,0.6766,0.3234
CLOTH V-PACKING,OLD,409.000,0.6757,0.3243
CLOTH V-PACKING,OLD,410.000,0.6753,0.3247
CLOTH V-PACKING,OLD,411.000,0.6739,0.3261
CLOTH V-PACKING,OLD,412.000,0.6730,0.3270
CLOTH V-PACKING,OLD,414.000,0.6725,0.3275
CLOTH V-PACKING,OLD,416.000,0.6720,0.3280
CLOTH V-PACKING,OLD,417.000,0.6707,0.3293
CLOTH V-PACKING,OLD,418.000,0.6688,0.3312
CLOTH V-PACKING,OLD,419.000,0.6679,0.3321
CLOTH V-PACKING,OLD,420.000,0.6674,0.3326
CLOTH V-PACKING,OLD,421.000,0.6670,0.3330
CLOTH V-PACKING,OLD,422.000,0.6651,0.3349
CLOTH V-PACKING,OLD,423.000,0.6628,0.3372
CLOTH V-PACKING,OLD,425.000,0.6610,0.3390
CLOTH V-PACKING,OLD,426.000,0.6596,0.3404
CLOTH V-PACKING,OLD,427.000,0.6582,0.3418
CLOTH V-PACKING,OLD,428.000,0.6564,0.3436
CLOTH V-PACKING,OLD,429.000,0.6559,0.3441
CLOTH V-PACKING,OLD,430.000,0.6536,0.3464
CLOTH V-PACKING,OLD,431.000,0.6527,0.3473
CLOTH V-PACKING,OLD,432.000,0.6504,0.3496
CLOTH V-PACKING,OLD,433.000,0.6495,0.3505
CLOTH V-PACKING,OLD,434.000,0.6486,0.3514
CLOTH V-PACKING,OLD,435.000,0.6458,0.3542
CLOTH V-PACKING,OLD,436.000,0.6435,0.3565
CLOTH V-PACKING,OLD,437.000,0.6421,0.3579
CLOTH V-PACKING,OLD,439.000,0.6412,0.3588
CLOTH V-PACKING,OLD,440.000,0.6371,0.3629
CLOTH V-PACKING,OLD,441.000,0.6357,0.3643
CLOTH V-PACKING,OLD,442.000,0.6343,0.3657
CLOTH V-PACKING,OLD,443.000,0.6325,0.3675
CLOTH V-PACKING,OLD,444.000,0.6297,0.3703
CLOTH V-PACKING,OLD,445.000,0.6274,0.3726
CLOTH V-PACKING,OLD,446.000,0.6247,0.3753
CLOTH V-PACKING,OLD,447.000,0.6233,0.3767
CLOTH V-PACKING,OLD,448.000,0.6205,0.3795
CLOTH V-PACKING,OLD,449.000,0.6191,0.3809
CLOTH V-PACKING,OLD,450.000,0.6178,0.3822
CLOTH V-PACKING,OLD,451.000,0.6168,0.3832
CLOTH V-PACKING,OLD,452.000,0.6150,0.3850
CLOTH V-PACKING,OLD,453.000,0.6132,0.3868
CLOTH V-PACKING,OLD,454.000,0.6118,0.3882
CLOTH V-PACKING,OLD,455.000,0.6104,0.3896
CLOTH V-PACKING,OLD,456.000,0.6081,0.3919
CLOTH V-PACKING,OLD,457.000,0.6067,0.3933
CLOTH V-PACKING,OLD,458.000,0.6044,0.3956
CLOTH V-PACKING,OLD,459.000,0.6026,0.3974
CLOTH V-PACKING,OLD,460.000,0.6012,0.3988
CLOTH V-PACKING,OLD,461.000,0.6007,0.3993
CLOTH V-PACKING,OLD,463.000,0.5994,0.4006
CLOTH V-PACKING,OLD,465.000,0.5989,0.4011
CLOTH V-PACKING,OLD,466.000,0.5971,0.4029
CLOTH V-PACKING,OLD,467.000,0.5957,0.4043
CLOTH V-PACKING,OLD,469.000,0.5938,0.4062
CLOTH V-PACKING,OLD,471.000,0.5920,0.4080
CLOTH V-PACKING,OLD,472.000,0.5915,0.4085
CLOTH V-PACKING,OLD,473.000,0.5906,0.4094
CLOTH V-PACKING,OLD,475.000,0.5897,0.4103
CLOTH V-PACKING,OLD,476.000,0.5892,0.4108
CLOTH V-PACKING,OLD,478.000,0.5883,0.4117
CLOTH V-PACKING,OLD,480.000,0.5879,0.4121
CLOTH V-PACKING,OLD,482.000,0.5874,0.4126
CLOTH V-PACKING,OLD,483.000,0.5860,0.4140
CLOTH V-PACKING,OLD,484.000,0.5851,0.4149
CLOTH V-PACKING,OLD,485.000,0.5846,0.4154
CLOTH V-PACKING,OLD,486.000,0.5837,0.4163
CLOTH V-PACKING,OLD,487.000,0.5833,0.4167
CLOTH V-PACKING,OLD,489.000,0.5810,0.4190
CLOTH V-PACKING,OLD,490.000,0.5805,0.4195
CLOTH V-PACKING,OLD,491.000,0.5796,0.4204
CLOTH V-PACKING,OLD,493.000,0.5791,0.4209
CLOTH V-PACKING,OLD,494.000,0.5782,0.4218
CLOTH V-PACKING,OLD,495.000,0.5777,0.4223
CLOTH V-PACKING,OLD,496.000,0.5768,0.4232
CLOTH V-PACKING,OLD,497.000,0.5759,0.4241
CLOTH V-PACKING,OLD,499.000,0.5754,0.4246
CLOTH V-PACKING,OLD,501.000,0.5750,0.4250
CLOTH V-PACKING,OLD,504.000,0.5741,0.4259
CLOTH V-PACKING,OLD,505.000,0.5736,0.4264
CLOTH V-PACKING,OLD,508.000,0.5722,0.4278
CLOTH V-PACKING,OLD,509.000,0.5718,0.4282
CLOTH V-PACKING,OLD,510.000,0.5708,0.4292
CLOTH V-PACKING,OLD,511.000,0.5699,0.4301
CLOTH V-PACKING,OLD,512.000,0.5685,0.4315
CLOTH V-PACKING,OLD,514.000,0.5676,0.4324
CLOTH V-PACKING,OLD,515.000,0.5667,0.4333
CLOTH V-PACKING,OLD,518.000,0.5653,0.4347
CLOTH V-PACKING,OLD,519.000,0.5635,0.4365
CLOTH V-PACKING,OLD,520.000,0.5621,0.4379
CLOTH V-PACKING,OLD,522.000,0.5607,0.4393
CLOTH V-PACKING,OLD,526.000,0.5598,0.4402
CLOTH V-PACKING,OLD,527.000,0.5593,0.4407
CLOTH V-PACKING,OLD,528.000,0.5580,0.4420
CLOTH V-PACKING,OLD,530.000,0.5575,0.4425
CLOTH V-PACKING,OLD,531.000,0.5570,0.4430
CLOTH V-PACKING,OLD,532.000,0.5566,0.4434
CLOTH V-PACKING,OLD,534.000,0.5557,0.4443
CLOTH V-PACKING,OLD,536.000,0.5547,0.4453
CLOTH V-PACKING,OLD,538.000,0.5543,0.4457
CLOTH V-PACKING,OLD,540.000,0.5538,0.4462
CLOTH V-PACKING,OLD,541.000,0.5529,0.4471
CLOTH V-PACKING,OLD,542.000,0.5520,0.4480
CLOTH V-PACKING,OLD,544.000,0.5515,0.4485
CLOTH V-PACKING,OLD,545.000,0.5506,0.4494
CLOTH V-PACKING,OLD,546.000,0.5492,0.4508
CLOTH V-PACKING,OLD,548.000,0.5483,0.4517
CLOTH V-PACKING,OLD,549.000,0.5469,0.4531
CLOTH V-PACKING,OLD,551.000,0.5460,0.4540
CLOTH V-PACKING,OLD,552.000,0.5451,0.4549
CLOTH V-PACKING,OLD,553.000,0.5446,0.4554
CLOTH V-PACKING,OLD,554.000,0.5442,0.4558
CLOTH V-PACKING,OLD,556.000,0.5437,0.4563
CLOTH V-PACKING,OLD,557.000,0.5432,0.4568
CLOTH V-PACKING,OLD,558.000,0.5428,0.4572
CLOTH V-PACKING,OLD,559.000,0.5414,0.4586
CLOTH V-PACKING,OLD,560.000,0.5409,0.4591
CLOTH V-PACKING,OLD,561.000,0.5382,0.4618
CLOTH V-PACKING,OLD,564.000,0.5377,0.4623
CLOTH V-PACKING,OLD,566.000,0.5363,0.4637
CLOTH V-PACKING,OLD,567.000,0.5354,0.4646
CLOTH V-PACKING,OLD,569.000,0.5340,0.4660
CLOTH V-PACKING,OLD,570.000,0.5336,0.4664
CLOTH V-PACKING,OLD,571.000,0.5331,0.4669
CLOTH V-PACKING,OLD,572.000,0.5322,0.4678
CLOTH V-PACKING,OLD,573.000,0.5317,0.4683
CLOTH V-PACKING,OLD,574.000,0.5313,0.4687
CLOTH V-PACKING,OLD,575.000,0.5308,0.4692
CLOTH V-PACKING,OLD,576.000,0.5290,0.4710
CLOTH V-PACKING,OLD,577.000,0.5281,0.4719
CLOTH V-PACKING,OLD,578.000,0.5271,0.4729
CLOTH V-PACKING,OLD,579.000,0.5267,0.4733
CLOTH V-PACKING,OLD,580.000,0.5262,0.4738
CLOTH V-PACKING,OLD,582.000,0.5225,0.4775
CLOTH V-PACKING,OLD,583.000,0.5189,0.4811
CLOTH V-PACKING,OLD,584.000,0.5170,0.4830
CLOTH V-PACKING,OLD,585.000,0.5166,0.4834
CLOTH V-PACKING,OLD,586.000,0.5152,0.4848
CLOTH V-PACKING,OLD,587.000,0.5143,0.4857
CLOTH V-PACKING,OLD,588.000,0.5133,0.4867
CLOTH V-PACKING,OLD,589.000,0.5115,0.4885
CLOTH V-PACKING,OLD,591.000,0.5083,0.4917
CLOTH V-PACKING,OLD,592.000,0.5064,0.4936
CLOTH V-PACKING,OLD,593.000,0.5055,0.4945
CLOTH V-PACKING,OLD,594.000,0.5032,0.4968
CLOTH V-PACKING,OLD,595.000,0.5014,0.4986
CLOTH V-PACKING,OLD,596.000,0.5005,0.4995
CLOTH V-PACKING,OLD,597.000,0.4982,0.5018
CLOTH V-PACKING,OLD,598.000,0.4963,0.5037
CLOTH V-PACKING,OLD,599.000,0.4949,0.5051
CLOTH V-PACKING,OLD,601.000,0.4936,0.5064
CLOTH V-PACKING,OLD,602.000,0.4922,0.5078
CLOTH V-PACKING,OLD,603.000,0.4913,0.5087
CLOTH V-PACKING,OLD,604.000,0.4871,0.5129
CLOTH V-PACKING,OLD,605.000,0.4857,0.5143
CLOTH V-PACKING,OLD,606.000,0.4834,0.5166
CLOTH V-PACKING,OLD,608.000,0.4821,0.5179
CLOTH V-PACKING,OLD,609.000,0.4816,0.5184
CLOTH V-PACKING,OLD,610.000,0.4788,0.5212
CLOTH V-PACKING,OLD,611.000,0.4765,0.5235
CLOTH V-PACKING,OLD,612.000,0.4742,0.5258
CLOTH V-PACKING,OLD,613.000,0.4719,0.5281
CLOTH V-PACKING,OLD,614.000,0.4701,0.5299
CLOTH V-PACKING,OLD,615.000,0.4678,0.5322
CLOTH V-PACKING,OLD,616.000,0.4664,0.5336
CLOTH V-PACKING,OLD,617.000,0.4646,0.5354
CLOTH V-PACKING,OLD,618.000,0.4637,0.5363
CLOTH V-PACKING,OLD,619.000,0.4614,0.5386
CLOTH V-PACKING,OLD,620.000,0.4591,0.5409
CLOTH V-PACKING,OLD,621.000,0.4586,0.5414
CLOTH V-PACKING,OLD,622.000,0.4558,0.5442
CLOTH V-PACKING,OLD,623.000,0.4535,0.5465
CLOTH V-PACKING,OLD,624.000,0.4499,0.5501
CLOTH V-PACKING,OLD,625.000,0.4466,0.5534
CLOTH V-PACKING,OLD,626.000,0.4439,0.5561
CLOTH V-PACKING,OLD,627.000,0.4430,0.5570
CLOTH V-PACKING,OLD,628.000,0.4416,0.5584
CLOTH V-PACKING,OLD,629.000,0.4411,0.5589
CLOTH V-PACKING,OLD,630.000,0.4393,0.5607
CLOTH V-PACKING,OLD,631.000,0.4379,0.5621
CLOTH V-PACKING,OLD,632.000,0.4374,0.5626
CLOTH V-PACKING,OLD,633.000,0.4361,0.5639
CLOTH V-PACKING,OLD,634.000,0.4342,0.5658
CLOTH V-PACKING,OLD,635.000,0.4324,0.5676
CLOTH V-PACKING,OLD,636.000,0.4310,0.5690
CLOTH V-PACKING,OLD,637.000,0.4296,0.5704
CLOTH V-PACKING,OLD,638.000,0.4282,0.5718
CLOTH V-PACKING,OLD,639.000,0.4269,0.5731
CLOTH V-PACKING,OLD,640.000,0.4259,0.5741
CLOTH V-PACKING,OLD,641.000,0.4255,0.5745
CLOTH V-PACKING,OLD,642.000,0.4241,0.5759
CLOTH V-PACKING,OLD,643.000,0.4227,0.5773
CLOTH V-PACKING,OLD,645.000,0.4218,0.5782
CLOTH V-PACKING,OLD,646.000,0.4200,0.5800
CLOTH V-PACKING,OLD,647.000,0.4163,0.5837
CLOTH V-PACKING,OLD,648.000,0.4154,0.5846
CLOTH V-PACKING,OLD,649.000,0.4144,0.5856
CLOTH V-PACKING,OLD,650.000,0.4135,0.5865
CLOTH V-PACKING,OLD,651.000,0.4126,0.5874
CLOTH V-PACKING,OLD,653.000,0.4108,0.5892
CLOTH V-PACKING,OLD,654.000,0.4103,0.5897
CLOTH V-PACKING,OLD,655.000,0.4098,0.5902
CLOTH V-PACKING,OLD,657.000,0.4085,0.5915
CLOTH V-PACKING,OLD,658.000,0.4080,0.5920
CLOTH V-PACKING,OLD,659.000,0.4075,0.5925
CLOTH V-PACKING,OLD,660.000,0.4066,0.5934
CLOTH V-PACKING,OLD,661.000,0.4048,0.5952
CLOTH V-PACKING,OLD,662.000,0.4029,0.5971
CLOTH V-PACKING,OLD,663.000,0.4011,0.5989
CLOTH V-PACKING,OLD,665.000,0.4002,0.5998
CLOTH V-PACKING,OLD,666.000,0.3997,0.6003
CLOTH V-PACKING,OLD,667.000,0.3983,0.6017
CLOTH V-PACKING,OLD,668.000,0.3974,0.6026
CLOTH V-PACKING,OLD,669.000,0.3965,0.6035
CLOTH V-PACKING,OLD,670.000,0.3947,0.6053
CLOTH V-PACKING,OLD,671.000,0.3933,0.6067
CLOTH V-PACKING,OLD,672.000,0.3924,0.6076
CLOTH V-PACKING,OLD,673.000,0.3910,0.6090
CLOTH V-PACKING,OLD,674.000,0.3891,0.6109
CLOTH V-PACKING,OLD,675.000,0.3873,0.6127
CLOTH V-PACKING,OLD,676.000,0.3868,0.6132
CLOTH V-PACKING,OLD,677.000,0.3859,0.6141
CLOTH V-PACKING,OLD,678.000,0.3850,0.6150
CLOTH V-PACKING,OLD,679.000,0.3841,0.6159
CLOTH V-PACKING,OLD,680.000,0.3836,0.6164
CLOTH V-PACKING,OLD,681.000,0.3813,0.6187
CLOTH V-PACKING,OLD,682.000,0.3799,0.6201
CLOTH V-PACKING,OLD,683.000,0.3795,0.6205
CLOTH V-PACKING,OLD,685.000,0.3790,0.6210
CLOTH V-PACKING,OLD,686.000,0.3786,0.6214
CLOTH V-PACKING,OLD,687.000,0.3772,0.6228
CLOTH V-PACKING,OLD,689.000,0.3767,0.6233
CLOTH V-PACKING,OLD,690.000,0.3763,0.6237
CLOTH V-PACKING,OLD,691.000,0.3753,0.6247
CLOTH V-PACKING,OLD,694.000,0.3744,0.6256
CLOTH V-PACKING,OLD,696.000,0.3740,0.6260
CLOTH V-PACKING,OLD,697.000,0.3730,0.6270
CLOTH V-PACKING,OLD,698.000,0.3717,0.6283
CLOTH V-PACKING,OLD,700.000,0.3707,0.6293
CLOTH V-PACKING,OLD,701.000,0.3698,0.6302
CLOTH V-PACKING,OLD,702.000,0.3694,0.6306
CLOTH V-PACKING,OLD,703.000,0.3675,0.6325
CLOTH V-PACKING,OLD,704.000,0.3666,0.6334
CLOTH V-PACKING,OLD,705.000,0.3652,0.6348
CLOTH V-PACKING,OLD,706.000,0.3648,0.6352
CLOTH V-PACKING,OLD,707.000,0.3638,0.6362
CLOTH V-PACKING,OLD,708.000,0.3620,0.6380
CLOTH V-PACKING,OLD,709.000,0.3569,0.6431
CLOTH V-PACKING,OLD,710.000,0.3556,0.6444
CLOTH V-PACKING,OLD,711.000,0.3546,0.6454
CLOTH V-PACKING,OLD,712.000,0.3533,0.6467
CLOTH V-PACKING,OLD,713.000,0.3528,0.6472
CLOTH V-PACKING,OLD,714.000,0.3514,0.6486
